年份,年龄组,性别,人数,情景,来源或假设
2048,15-19,女,96434.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,20-24,男,113431.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,20-24,女,110168.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,25-29,男,149434.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,25-29,女,145146.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,30-34,男,192015.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,30-34,女,186678.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,35-39,男,209046.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,35-39,女,204027.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,40-44,男,207544.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,40-44,女,207975.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,45-49,男,224602.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,45-49,女,223749.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,50-54,男,257609.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,50-54,女,257721.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,55-59,男,271879.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,55-59,女,283336.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,60-64,男,267249.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,60-64,女,299957.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,65-69,男,250564.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,65-69,女,307716.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,70-74,男,235739.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,70-74,女,310576.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,75-79,男,215656.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,75-79,女,302193.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,80-84,男,197365.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,80-84,女,288233.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,85+,男,330495.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2048,85+,女,504617.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,0-4,男,87762.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,0-4,女,83074.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,5-9,男,89993.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,5-9,女,85684.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,10-14,男,90194.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,10-14,女,86408.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,15-19,男,98612.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,15-19,女,95582.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,20-24,男,113078.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,20-24,女,110190.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,25-29,男,140786.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,25-29,女,136885.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,30-34,男,186914.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,30-34,女,182011.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,35-39,男,210296.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,35-39,女,205270.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,40-44,男,209987.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,40-44,女,208973.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,45-49,男,219528.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,45-49,女,220504.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,50-54,男,251335.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,50-54,女,250474.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,55-59,男,272048.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,55-59,女,281221.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,60-64,男,268751.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,60-64,女,296969.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,65-69,男,253306.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,65-69,女,306539.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,70-74,男,235351.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,70-74,女,308560.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,75-79,男,216952.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,75-79,女,302475.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,80-84,男,192796.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,80-84,女,285187.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,85+,男,338883.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2049,85+,女,525036.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,0-4,男,86787.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,0-4,女,82147.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,5-9,男,90380.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,5-9,女,86023.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,10-14,男,90467.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,10-14,女,86620.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,15-19,男,97919.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,15-19,女,94873.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,20-24,男,112490.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,20-24,女,109974.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,25-29,男,132105.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,25-29,女,128593.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,30-34,男,181681.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,30-34,女,177202.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,35-39,男,211109.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,35-39,女,206035.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,40-44,男,212386.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,40-44,女,209924.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,45-49,男,214405.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,45-49,女,217196.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,50-54,男,245020.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,50-54,女,243164.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,55-59,男,272193.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,55-59,女,279079.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,60-64,男,270295.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,60-64,女,294020.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,65-69,男,256208.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,65-69,女,305556.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,70-74,男,234983.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,70-74,女,306543.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,75-79,男,218291.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,75-79,女,302798.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,80-84,男,188585.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,80-84,女,282355.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,85+,男,346787.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2050,85+,女,544457.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,0-4,男,85428.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,0-4,女,80859.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,5-9,男,90672.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,5-9,女,86275.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,10-14,男,90882.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,10-14,女,86968.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,15-19,男,97368.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,15-19,女,94295.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,20-24,男,111667.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,20-24,女,109518.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,25-29,男,123426.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,25-29,女,120308.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,30-34,男,176319.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,30-34,女,172249.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,35-39,男,211471.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,35-39,女,206305.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,40-44,男,214741.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,40-44,女,210828.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,45-49,男,209241.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,45-49,女,213830.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,50-54,男,238662.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,50-54,女,235791.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,55-59,男,272298.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,55-59,女,276890.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,60-64,男,271880.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,60-64,女,291107.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,65-69,男,259283.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,65-69,女,304782.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,70-74,男,234632.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,70-74,女,304522.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,75-79,男,219656.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,75-79,女,303141.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,80-84,男,184716.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,80-84,女,279730.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,85+,男,354262.3,中,队列成分法推算；基准人口=表110-01001A中2026年中
2051,85+,女,562973.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,0-4,男,83698.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,0-4,女,79220.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,5-9,男,90855.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,5-9,女,86427.1,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,10-14,男,91423.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,10-14,女,87437.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,15-19,男,96952.9,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,15-19,女,93842.0,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,20-24,男,110263.6,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,20-24,女,108102.7,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,25-29,男,123301.8,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,25-29,女,120545.4,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,30-34,男,167622.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,30-34,女,163917.5,中,队列成分法推算；基准人口=表110-01001A中2026年中
2052,35-39,男,206411.2,中,队列成分法推算；基准人口=表110-01001A中2026年中
